0.34013,10,1,0.46222
0.33769,10,1,0.43367
0.33525,10,1,0.40699
0.33281,10,1,0.37764
0.33037,10,1,0.35386
0.32793,10,1,0.32934
0.32549,10,1,0.30459
0.32305,10,1,0.28175
0.3206,10,1,0.26064
0.31816,10,1,0.23612
0.31572,10,1,0.21504
0.31328,10,1,0.19387
0.31084,10,1,0.17276
0.3084,10,1,0.15302
0.30595,10,1,0.13321
0.30351,10,1,0.11369
0.30107,10,1,0.0954
0.29863,10,1,0.07778
0.29619,10,1,0.064
0.29375,10,1,0.04343
0.29131,10,1,0.02584
0.28886,10,1,0.00969
0.28642,10,1,-0.00609
0.28398,10,1,-0.02155
0.28154,10,1,-0.03673
0.2791,10,1,-0.05354
0.27666,10,1,-0.06817
0.27422,10,1,-0.08263
0.27177,10,1,-0.09704
0.26933,10,1,-0.11207
0.26689,10,1,-0.12556
0.26445,10,1,-0.13778
0.26201,10,1,-0.1511
0.25957,10,1,-0.16446
0.25713,10,1,-0.17364
0.25468,10,1,-0.18753
0.25224,10,1,-0.19921
0.2498,10,1,-0.21102
0.24736,10,1,-0.22199
0.24492,10,1,-0.23302
0.24248,10,1,-0.24134
0.24004,10,1,-0.25316
0.2376,10,1,-0.26322
0.23515,10,1,-0.2722
0.23271,10,1,-0.28237
0.23027,10,1,-0.29152
0.22783,10,1,-0.30121
0.22539,10,1,-0.30967
0.22295,10,1,-0.31805
0.22051,10,1,-0.32703
0.21806,10,1,-0.33465
0.21562,10,1,-0.34442
0.21318,10,1,-0.35127
0.21074,10,1,-0.35934
0.2083,10,1,-0.36868
0.20586,10,1,-0.37562
0.20342,10,1,-0.38113
0.20097,10,1,-0.38883
0.19853,10,1,-0.39604
0.19609,10,1,-0.40357
0.19365,10,1,-0.41031
0.19121,10,1,-0.41622
0.18877,10,1,-0.42312
0.18633,10,1,-0.42903
0.18388,10,1,-0.43588
0.18144,10,1,-0.44028
0.179,10,1,-0.44505
0.17656,10,1,-0.45284
0.17412,10,1,-0.45875
0.17168,10,1,-0.4652
0.16924,10,1,-0.47034
0.1668,10,1,-0.47554
0.16435,10,1,-0.47886
0.16191,10,1,-0.48656
0.15947,10,1,-0.49196
0.15703,10,1,-0.49696
0.15459,10,1,-0.5012
0.15215,10,1,-0.50688
0.14971,10,1,-0.51137
0.14726,10,1,-0.51603
0.14482,10,1,-0.52174
0.14238,10,1,-0.52768
0.13994,10,1,-0.53211
0.1375,10,1,-0.53765
0.13506,10,1,-0.54163
0.13262,10,1,-0.54646
0.13017,10,1,-0.55157
0.12773,10,1,-0.55413
0.12529,10,1,-0.55754
0.12285,10,1,-0.56578
0.12041,10,1,-0.5672
0.11797,10,1,-0.57146
0.11553,10,1,-0.57629
0.11308,10,1,-0.58027
0.11064,10,1,-0.58623
0.1082,10,1,-0.59049
0.10576,10,1,-0.59447
0.10332,10,1,-0.59817
0.10088,10,1,-0.60243
0.09844,10,1,-0.60896
0.09599,10,1,-0.60982
0.09355,10,1,-0.6155
0.09111,10,1,-0.61948
0.08867,10,1,-0.62572
0.08623,10,1,-0.63055
0.08379,10,1,-0.63908
0.08135,10,1,-0.64022
0.0789,10,1,-0.64277
0.07646,10,1,-0.64675
0.07402,10,1,-0.64846
0.07158,10,1,-0.65471
0.06914,10,1,-0.65982
0.0667,10,1,-0.6655
0.06426,10,1,-0.66721
0.06181,10,1,-0.67005
0.05937,10,1,-0.678
0.05693,10,1,-0.68227
0.05449,10,1,-0.68482
0.05205,10,1,-0.68994
0.04961,10,1,-0.69562
0.04717,10,1,-0.69619
0.04472,10,1,-0.70443
0.04228,10,1,-0.70812
0.03984,10,1,-0.71039
0.0374,10,1,-0.71721
0.03496,10,1,-0.72119
0.03252,10,1,-0.72602
0.03008,10,1,-0.72744
0.02763,10,1,-0.73113
0.02519,10,1,-0.73369
0.02275,10,1,-0.73398
0.02031,10,1,-0.73881
0.01787,10,1,-0.74307
0.01543,10,1,-0.74704
0.01299,10,1,-0.75472
0.01054,10,1,-0.75983
0.0081,10,1,-0.76267
0.00566,10,1,-0.76494
0.00322,10,1,-0.76779
7.79E-04,10,1,-0.77063
-1.66E-03,10,0,-0.77915
-0.0041,10,0,-0.78455
-0.00655,10,0,-0.78654
-0.00899,10,0,-0.79307
-0.01143,10,0,-0.79676
-0.01387,10,0,-0.80444
-0.01631,10,0,-0.80728
-0.01875,10,0,-0.8104
-0.02119,10,0,-0.81182
-0.02364,10,0,-0.81438
-0.02608,10,0,-0.81949
-0.02852,10,0,-0.82574
-0.03096,10,0,-0.83029
-0.0334,10,0,-0.83626
-0.03584,10,0,-0.84052
-0.03828,10,0,-0.8462
-0.04072,10,0,-0.84705
-0.04317,10,0,-0.84847
-0.04561,10,0,-0.85387
-0.04805,10,0,-0.85785
-0.05049,10,0,-0.85955
-0.05293,10,0,-0.86581
-0.05537,10,0,-0.86495
-0.05781,10,0,-0.8695
-0.06026,10,0,-0.87348
-0.0627,10,0,-0.87404
-0.06514,10,0,-0.87859
-0.06758,10,0,-0.88456
-0.07002,10,0,-0.88484
-0.07246,10,0,-0.89223
-0.0749,10,0,-0.9016
-0.07735,10,0,-0.90586
-0.07979,10,0,-0.90956
-0.08223,10,0,-0.90956
-0.08467,10,0,-0.91467
-0.08711,10,0,-0.9178
-0.08955,10,0,-0.9178
-0.09199,10,0,-0.92206
-0.09444,10,0,-0.92633
-0.09688,10,0,-0.934
-0.09932,10,0,-0.93797
-0.10176,10,0,-0.94536
-0.1042,10,0,-0.94991
-0.10664,10,0,-0.95303
